,angle,distance,energy
14,1.5707963267948966,5,[0.15699098]
15,4.71238898038469,1,[0.18282097]
16,4.71238898038469,2,[0.16528776]
17,4.71238898038469,3,[0.16205051]
18,4.71238898038469,4,[0.15963444]
19,4.71238898038469,5,[0.15699098]
0,0.0,1,[0.2932632]
1,0.0,2,[0.25930677]
2,0.0,3,[0.25339181]
3,0.0,4,[0.25372229]
4,0.0,5,[0.25191511]
5,0.7853981633974483,1,[0.27530609]
6,0.7853981633974483,2,[0.27530609]
7,0.7853981633974483,3,[0.25159228]
8,0.7853981633974483,4,[0.25596147]
9,0.7853981633974483,5,[0.26342228]
10,1.5707963267948966,1,[0.26428835]
11,1.5707963267948966,2,[0.24828756]
12,1.5707963267948966,3,[0.24616841]
13,1.5707963267948966,4,[0.25139758]
14,1.5707963267948966,5,[0.25449091]
15,4.71238898038469,1,[0.26428835]
16,4.71238898038469,2,[0.24828756]
17,4.71238898038469,3,[0.24616841]
18,4.71238898038469,4,[0.25139758]
19,4.71238898038469,5,[0.25449091]
0,0.0,1,[0.69665486]
1,0.0,2,[0.69223541]
2,0.0,3,[0.68922686]
3,0.0,4,[0.68630283]
4,0.0,5,[0.68325799]
5,0.7853981633974483,1,[0.69537983]
6,0.7853981633974483,2,[0.69537983]
7,0.7853981633974483,3,[0.68666911]
8,0.7853981633974483,4,[0.68020558]
9,0.7853981633974483,5,[0.67422154]
10,1.5707963267948966,1,[0.69771339]
11,1.5707963267948966,2,[0.69182071]
12,1.5707963267948966,3,[0.68824258]
13,1.5707963267948966,4,[0.68506353]
14,1.5707963267948966,5,[0.68186005]
15,4.71238898038469,1,[0.69771339]
16,4.71238898038469,2,[0.69182071]
17,4.71238898038469,3,[0.68824258]
18,4.71238898038469,4,[0.68506353]
19,4.71238898038469,5,[0.68186005]
0,0.0,1,[0.40168262]
1,0.0,2,[0.38218432]
2,0.0,3,[0.37716434]
3,0.0,4,[0.37236319]
4,0.0,5,[0.36883704]
5,0.7853981633974483,1,[0.40661612]
6,0.7853981633974483,2,[0.40661612]
7,0.7853981633974483,3,[0.37191133]
8,0.7853981633974483,4,[0.35590531]
9,0.7853981633974483,5,[0.34795496]
10,1.5707963267948966,1,[0.42332021]
11,1.5707963267948966,2,[0.38087517]
12,1.5707963267948966,3,[0.36559198]
13,1.5707963267948966,4,[0.35904109]
14,1.5707963267948966,5,[0.35414392]
15,4.71238898038469,1,[0.42332021]
16,4.71238898038469,2,[0.38087517]
17,4.71238898038469,3,[0.36559198]
18,4.71238898038469,4,[0.35904109]
19,4.71238898038469,5,[0.35414392]
0,0.0,1,[0.28353991]
1,0.0,2,[0.23906981]
2,0.0,3,[0.22627331]
3,0.0,4,[0.21989678]
4,0.0,5,[0.21216247]
5,0.7853981633974483,1,[0.24629461]
6,0.7853981633974483,2,[0.24629461]
7,0.7853981633974483,3,[0.23510222]
8,0.7853981633974483,4,[0.23973815]
9,0.7853981633974483,5,[0.23656615]
10,1.5707963267948966,1,[0.2546219]
11,1.5707963267948966,2,[0.22750006]
12,1.5707963267948966,3,[0.22193031]
13,1.5707963267948966,4,[0.22389776]
14,1.5707963267948966,5,[0.2227165]
15,4.71238898038469,1,[0.2546219]
16,4.71238898038469,2,[0.22750006]
17,4.71238898038469,3,[0.22193031]
18,4.71238898038469,4,[0.22389776]
19,4.71238898038469,5,[0.2227165]
0,0.0,1,[0.70929098]
1,0.0,2,[0.70400018]
2,0.0,3,[0.70089639]
3,0.0,4,[0.69767524]
4,0.0,5,[0.69453751]
5,0.7853981633974483,1,[0.70872339]
6,0.7853981633974483,2,[0.70872339]
7,0.7853981633974483,3,[0.70025623]
8,0.7853981633974483,4,[0.69342153]
9,0.7853981633974483,5,[0.68704241]
10,1.5707963267948966,1,[0.70996005]
11,1.5707963267948966,2,[0.70431362]
12,1.5707963267948966,3,[0.70108085]
13,1.5707963267948966,4,[0.6979882]
14,1.5707963267948966,5,[0.69537783]
15,4.71238898038469,1,[0.70996005]
16,4.71238898038469,2,[0.70431362]
17,4.71238898038469,3,[0.70108085]
18,4.71238898038469,4,[0.6979882]
19,4.71238898038469,5,[0.69537783]
0,0.0,1,[0.5850731]
1,0.0,2,[0.56533548]
2,0.0,3,[0.56268334]
3,0.0,4,[0.56253541]
4,0.0,5,[0.56024469]
5,0.7853981633974483,1,[0.58692316]
6,0.7853981633974483,2,[0.58692316]
7,0.7853981633974483,3,[0.56578752]
8,0.7853981633974483,4,[0.55672486]
9,0.7853981633974483,5,[0.55361192]
10,1.5707963267948966,1,[0.59771559]
11,1.5707963267948966,2,[0.56332263]
12,1.5707963267948966,3,[0.5530989]
13,1.5707963267948966,4,[0.5498306]
14,1.5707963267948966,5,[0.55117653]
15,4.71238898038469,1,[0.59771559]
16,4.71238898038469,2,[0.56332263]
17,4.71238898038469,3,[0.5530989]
18,4.71238898038469,4,[0.5498306]
19,4.71238898038469,5,[0.55117653]
0,0.0,1,[0.14332048]
1,0.0,2,[0.12842194]
2,0.0,3,[0.12760585]
3,0.0,4,[0.12329115]
4,0.0,5,[0.11968264]
5,0.7853981633974483,1,[0.12704109]
6,0.7853981633974483,2,[0.12704109]
7,0.7853981633974483,3,[0.11785113]
8,0.7853981633974483,4,[0.11106982]
9,0.7853981633974483,5,[0.10555184]
10,1.5707963267948966,1,[0.13351834]
11,1.5707963267948966,2,[0.12473448]
12,1.5707963267948966,3,[0.11301153]
13,1.5707963267948966,4,[0.11007882]
14,1.5707963267948966,5,[0.10325119]
15,4.71238898038469,1,[0.13351834]
16,4.71238898038469,2,[0.12473448]
17,4.71238898038469,3,[0.11301153]
18,4.71238898038469,4,[0.11007882]
19,4.71238898038469,5,[0.10325119]
0,0.0,1,[0.43449701]
1,0.0,2,[0.42253372]
2,0.0,3,[0.41846327]
3,0.0,4,[0.41491159]
4,0.0,5,[0.41045323]
5,0.7853981633974483,1,[0.44909883]
6,0.7853981633974483,2,[0.44909883]
7,0.7853981633974483,3,[0.42142483]
8,0.7853981633974483,4,[0.40828884]
9,0.7853981633974483,5,[0.39939051]
10,1.5707963267948966,1,[0.4409334]
11,1.5707963267948966,2,[0.42335726]
12,1.5707963267948966,3,[0.41870943]
13,1.5707963267948966,4,[0.41389666]
14,1.5707963267948966,5,[0.40928013]
15,4.71238898038469,1,[0.4409334]
16,4.71238898038469,2,[0.42335726]
17,4.71238898038469,3,[0.41870943]
18,4.71238898038469,4,[0.41389666]
19,4.71238898038469,5,[0.40928013]
0,0.0,1,[0.3567232]
1,0.0,2,[0.35220106]
2,0.0,3,[0.35059812]
3,0.0,4,[0.3470071]
4,0.0,5,[0.34485651]
5,0.7853981633974483,1,[0.37480812]
6,0.7853981633974483,2,[0.37480812]
7,0.7853981633974483,3,[0.35146837]
8,0.7853981633974483,4,[0.34591609]
9,0.7853981633974483,5,[0.34493301]
10,1.5707963267948966,1,[0.38785448]
11,1.5707963267948966,2,[0.35104348]
12,1.5707963267948966,3,[0.34709806]
13,1.5707963267948966,4,[0.34535642]
14,1.5707963267948966,5,[0.34449369]
15,4.71238898038469,1,[0.38785448]
16,4.71238898038469,2,[0.35104348]
17,4.71238898038469,3,[0.34709806]
18,4.71238898038469,4,[0.34535642]
19,4.71238898038469,5,[0.34449369]
0,0.0,1,[0.21579765]
1,0.0,2,[0.20544878]
2,0.0,3,[0.1942062]
3,0.0,4,[0.21044845]
4,0.0,5,[0.19736929]
5,0.7853981633974483,1,[0.20680466]
6,0.7853981633974483,2,[0.20680466]
7,0.7853981633974483,3,[0.22453294]
8,0.7853981633974483,4,[0.23306863]
9,0.7853981633974483,5,[0.24090603]
10,1.5707963267948966,1,[0.20199621]
11,1.5707963267948966,2,[0.1871138]
12,1.5707963267948966,3,[0.18975835]
13,1.5707963267948966,4,[0.18941919]
14,1.5707963267948966,5,[0.22222222]
15,4.71238898038469,1,[0.20199621]
16,4.71238898038469,2,[0.1871138]
17,4.71238898038469,3,[0.18975835]
18,4.71238898038469,4,[0.18941919]
19,4.71238898038469,5,[0.22222222]
0,0.0,1,[0.3084243]
1,0.0,2,[0.29828197]
2,0.0,3,[0.2948274]
3,0.0,4,[0.29317246]
4,0.0,5,[0.2913961]
5,0.7853981633974483,1,[0.31458001]
6,0.7853981633974483,2,[0.31458001]
7,0.7853981633974483,3,[0.29520953]
8,0.7853981633974483,4,[0.2902773]
9,0.7853981633974483,5,[0.28600522]
10,1.5707963267948966,1,[0.30812869]
11,1.5707963267948966,2,[0.29687691]
12,1.5707963267948966,3,[0.29389876]
13,1.5707963267948966,4,[0.29155199]
14,1.5707963267948966,5,[0.29028659]
15,4.71238898038469,1,[0.30812869]
16,4.71238898038469,2,[0.29687691]
17,4.71238898038469,3,[0.29389876]
18,4.71238898038469,4,[0.29155199]
19,4.71238898038469,5,[0.29028659]
0,0.0,1,[0.21368048]
1,0.0,2,[0.21027555]
2,0.0,3,[0.20790302]
3,0.0,4,[0.20696877]
4,0.0,5,[0.206295]
5,0.7853981633974483,1,[0.21704668]
6,0.7853981633974483,2,[0.21704668]
7,0.7853981633974483,3,[0.2091733]
8,0.7853981633974483,4,[0.20680958]
9,0.7853981633974483,5,[0.20411744]
10,1.5707963267948966,1,[0.2213644]
11,1.5707963267948966,2,[0.20791511]
12,1.5707963267948966,3,[0.20646892]
13,1.5707963267948966,4,[0.20576117]
14,1.5707963267948966,5,[0.20458737]
15,4.71238898038469,1,[0.2213644]
16,4.71238898038469,2,[0.20791511]
17,4.71238898038469,3,[0.20646892]
18,4.71238898038469,4,[0.20576117]
19,4.71238898038469,5,[0.20458737]
0,0.0,1,[0.20654542]
1,0.0,2,[0.19006383]
2,0.0,3,[0.19044684]
3,0.0,4,[0.1950229]
4,0.0,5,[0.1918755]
5,0.7853981633974483,1,[0.20301854]
6,0.7853981633974483,2,[0.20301854]
7,0.7853981633974483,3,[0.19558939]
8,0.7853981633974483,4,[0.19792029]
9,0.7853981633974483,5,[0.19768318]
10,1.5707963267948966,1,[0.19995833]
11,1.5707963267948966,2,[0.19332515]
12,1.5707963267948966,3,[0.19165263]
13,1.5707963267948966,4,[0.19829464]
14,1.5707963267948966,5,[0.19424188]
15,4.71238898038469,1,[0.19995833]
16,4.71238898038469,2,[0.19332515]
17,4.71238898038469,3,[0.19165263]
18,4.71238898038469,4,[0.19829464]
19,4.71238898038469,5,[0.19424188]
0,0.0,1,[0.68189336]
1,0.0,2,[0.67905396]
2,0.0,3,[0.6764043]
3,0.0,4,[0.67373135]
4,0.0,5,[0.67101499]
5,0.7853981633974483,1,[0.67930479]
6,0.7853981633974483,2,[0.67930479]
7,0.7853981633974483,3,[0.67376292]
8,0.7853981633974483,4,[0.6683681]
9,0.7853981633974483,5,[0.66284274]
10,1.5707963267948966,1,[0.68183958]
11,1.5707963267948966,2,[0.67892563]
12,1.5707963267948966,3,[0.67625416]
13,1.5707963267948966,4,[0.67355454]
14,1.5707963267948966,5,[0.67078543]
15,4.71238898038469,1,[0.68183958]
16,4.71238898038469,2,[0.67892563]
17,4.71238898038469,3,[0.67625416]
18,4.71238898038469,4,[0.67355454]
19,4.71238898038469,5,[0.67078543]
0,0.0,1,[0.24324725]
1,0.0,2,[0.23790271]
2,0.0,3,[0.23529634]
3,0.0,4,[0.23323343]
4,0.0,5,[0.23153431]
5,0.7853981633974483,1,[0.23882119]
6,0.7853981633974483,2,[0.23882119]
7,0.7853981633974483,3,[0.22657176]
8,0.7853981633974483,4,[0.21840079]
9,0.7853981633974483,5,[0.21074334]
10,1.5707963267948966,1,[0.24548137]
11,1.5707963267948966,2,[0.22914153]
12,1.5707963267948966,3,[0.222819]
13,1.5707963267948966,4,[0.21748576]
14,1.5707963267948966,5,[0.2125196]
15,4.71238898038469,1,[0.24548137]
16,4.71238898038469,2,[0.22914153]
17,4.71238898038469,3,[0.222819]
18,4.71238898038469,4,[0.21748576]
19,4.71238898038469,5,[0.2125196]
0,0.0,1,[0.21076406]
1,0.0,2,[0.1924928]
2,0.0,3,[0.17663054]
3,0.0,4,[0.16643694]
4,0.0,5,[0.16526181]
5,0.7853981633974483,1,[0.21032382]
6,0.7853981633974483,2,[0.21032382]
7,0.7853981633974483,3,[0.20214643]
8,0.7853981633974483,4,[0.20615528]
9,0.7853981633974483,5,[0.22974785]
10,1.5707963267948966,1,[0.21199252]
11,1.5707963267948966,2,[0.17692514]
12,1.5707963267948966,3,[0.16303678]
13,1.5707963267948966,4,[0.16611227]
14,1.5707963267948966,5,[0.16567754]
15,4.71238898038469,1,[0.21199252]
16,4.71238898038469,2,[0.17692514]
17,4.71238898038469,3,[0.16303678]
18,4.71238898038469,4,[0.16611227]
19,4.71238898038469,5,[0.16567754]
0,0.0,1,[0.51173681]
1,0.0,2,[0.50544747]
2,0.0,3,[0.50169165]
3,0.0,4,[0.49660131]
4,0.0,5,[0.49224283]
5,0.7853981633974483,1,[0.53362136]
6,0.7853981633974483,2,[0.53362136]
7,0.7853981633974483,3,[0.50384547]
8,0.7853981633974483,4,[0.48999409]
9,0.7853981633974483,5,[0.4810255]
10,1.5707963267948966,1,[0.51306413]
11,1.5707963267948966,2,[0.50732311]
12,1.5707963267948966,3,[0.5027887]
13,1.5707963267948966,4,[0.49766255]
14,1.5707963267948966,5,[0.49496847]
15,4.71238898038469,1,[0.51306413]
16,4.71238898038469,2,[0.50732311]
17,4.71238898038469,3,[0.5027887]
18,4.71238898038469,4,[0.49766255]
19,4.71238898038469,5,[0.49496847]
0,0.0,1,[0.68222387]
1,0.0,2,[0.67603262]
2,0.0,3,[0.67424677]
3,0.0,4,[0.67107956]
4,0.0,5,[0.672333]
5,0.7853981633974483,1,[0.69411994]
6,0.7853981633974483,2,[0.69411994]
7,0.7853981633974483,3,[0.67439235]
8,0.7853981633974483,4,[0.66822247]
9,0.7853981633974483,5,[0.66393665]
10,1.5707963267948966,1,[0.69205894]
11,1.5707963267948966,2,[0.67416004]
12,1.5707963267948966,3,[0.66679774]
13,1.5707963267948966,4,[0.66105266]
14,1.5707963267948966,5,[0.65791728]
15,4.71238898038469,1,[0.69205894]
16,4.71238898038469,2,[0.67416004]
17,4.71238898038469,3,[0.66679774]
18,4.71238898038469,4,[0.66105266]
19,4.71238898038469,5,[0.65791728]
0,0.0,1,[0.16656838]
1,0.0,2,[0.153641]
2,0.0,3,[0.15101992]
3,0.0,4,[0.15487063]
4,0.0,5,[0.15595325]
5,0.7853981633974483,1,[0.15256913]
6,0.7853981633974483,2,[0.15256913]
7,0.7853981633974483,3,[0.14678507]
8,0.7853981633974483,4,[0.15075857]
9,0.7853981633974483,5,[0.15003486]
10,1.5707963267948966,1,[0.15740895]
11,1.5707963267948966,2,[0.1434632]
12,1.5707963267948966,3,[0.14542692]
13,1.5707963267948966,4,[0.14659233]
14,1.5707963267948966,5,[0.14276635]
15,4.71238898038469,1,[0.15740895]
16,4.71238898038469,2,[0.1434632]
17,4.71238898038469,3,[0.14542692]
18,4.71238898038469,4,[0.14659233]
19,4.71238898038469,5,[0.14276635]
0,0.0,1,[0.30868675]
1,0.0,2,[0.30126444]
2,0.0,3,[0.30307272]
3,0.0,4,[0.30046362]
4,0.0,5,[0.29822273]
5,0.7853981633974483,1,[0.32645132]
6,0.7853981633974483,2,[0.32645132]
7,0.7853981633974483,3,[0.29944445]
8,0.7853981633974483,4,[0.29366772]
9,0.7853981633974483,5,[0.29186939]
10,1.5707963267948966,1,[0.32170752]
11,1.5707963267948966,2,[0.29682951]
12,1.5707963267948966,3,[0.29395765]
13,1.5707963267948966,4,[0.29134034]
14,1.5707963267948966,5,[0.29096301]
15,4.71238898038469,1,[0.32170752]
16,4.71238898038469,2,[0.29682951]
17,4.71238898038469,3,[0.29395765]
18,4.71238898038469,4,[0.29134034]
19,4.71238898038469,5,[0.29096301]
0,0.0,1,[0.26561725]
1,0.0,2,[0.26334355]
2,0.0,3,[0.26177302]
3,0.0,4,[0.25876993]
4,0.0,5,[0.25751169]
5,0.7853981633974483,1,[0.27162157]
6,0.7853981633974483,2,[0.27162157]
7,0.7853981633974483,3,[0.25630705]
8,0.7853981633974483,4,[0.25322496]
9,0.7853981633974483,5,[0.25196736]
10,1.5707963267948966,1,[0.28801194]
11,1.5707963267948966,2,[0.25803105]
12,1.5707963267948966,3,[0.25429841]
13,1.5707963267948966,4,[0.25204944]
14,1.5707963267948966,5,[0.25148711]
15,4.71238898038469,1,[0.28801194]
16,4.71238898038469,2,[0.25803105]
17,4.71238898038469,3,[0.25429841]
18,4.71238898038469,4,[0.25204944]
19,4.71238898038469,5,[0.25148711]
0,0.0,1,[0.23855178]
1,0.0,2,[0.20660489]
2,0.0,3,[0.19237777]
3,0.0,4,[0.18313257]
4,0.0,5,[0.1771413]
5,0.7853981633974483,1,[0.22343641]
6,0.7853981633974483,2,[0.22343641]
7,0.7853981633974483,3,[0.19449786]
8,0.7853981633974483,4,[0.18304448]
9,0.7853981633974483,5,[0.176932]
10,1.5707963267948966,1,[0.23040701]
11,1.5707963267948966,2,[0.19487665]
12,1.5707963267948966,3,[0.18269961]
13,1.5707963267948966,4,[0.17568023]
14,1.5707963267948966,5,[0.17054611]
15,4.71238898038469,1,[0.23040701]
16,4.71238898038469,2,[0.19487665]
17,4.71238898038469,3,[0.18269961]
18,4.71238898038469,4,[0.17568023]
19,4.71238898038469,5,[0.17054611]
0,0.0,1,[0.70008659]
1,0.0,2,[0.69496854]
2,0.0,3,[0.69202908]
3,0.0,4,[0.68922705]
4,0.0,5,[0.68627867]
5,0.7853981633974483,1,[0.70038286]
6,0.7853981633974483,2,[0.70038286]
7,0.7853981633974483,3,[0.691187]
8,0.7853981633974483,4,[0.68425204]
9,0.7853981633974483,5,[0.67781946]
10,1.5707963267948966,1,[0.70098859]
11,1.5707963267948966,2,[0.69491999]
12,1.5707963267948966,3,[0.69212156]
13,1.5707963267948966,4,[0.68924551]
14,1.5707963267948966,5,[0.68617734]
15,4.71238898038469,1,[0.70098859]
16,4.71238898038469,2,[0.69491999]
17,4.71238898038469,3,[0.69212156]
18,4.71238898038469,4,[0.68924551]
19,4.71238898038469,5,[0.68617734]
0,0.0,1,[0.45866959]
1,0.0,2,[0.44366493]
2,0.0,3,[0.44445366]
3,0.0,4,[0.44212176]
4,0.0,5,[0.43894776]
5,0.7853981633974483,1,[0.47957951]
6,0.7853981633974483,2,[0.47957951]
7,0.7853981633974483,3,[0.44943313]
8,0.7853981633974483,4,[0.43807403]
9,0.7853981633974483,5,[0.43105849]
10,1.5707963267948966,1,[0.47858614]
11,1.5707963267948966,2,[0.44135407]
12,1.5707963267948966,3,[0.43670033]
13,1.5707963267948966,4,[0.43412398]
14,1.5707963267948966,5,[0.43175707]
15,4.71238898038469,1,[0.47858614]
16,4.71238898038469,2,[0.44135407]
17,4.71238898038469,3,[0.43670033]
18,4.71238898038469,4,[0.43412398]
19,4.71238898038469,5,[0.43175707]
0,0.0,1,[0.29705855]
1,0.0,2,[0.25463671]
2,0.0,3,[0.24228102]
3,0.0,4,[0.23547618]
4,0.0,5,[0.23188841]
5,0.7853981633974483,1,[0.25411724]
6,0.7853981633974483,2,[0.25411724]
7,0.7853981633974483,3,[0.23206634]
8,0.7853981633974483,4,[0.23062688]
9,0.7853981633974483,5,[0.23095909]
10,1.5707963267948966,1,[0.25471708]
11,1.5707963267948966,2,[0.22970906]
12,1.5707963267948966,3,[0.22901739]
13,1.5707963267948966,4,[0.22780598]
14,1.5707963267948966,5,[0.22798792]
15,4.71238898038469,1,[0.25471708]
16,4.71238898038469,2,[0.22970906]
17,4.71238898038469,3,[0.22901739]
18,4.71238898038469,4,[0.22780598]
19,4.71238898038469,5,[0.22798792]
0,0.0,1,[0.69796639]
1,0.0,2,[0.6930427]
2,0.0,3,[0.69026522]
3,0.0,4,[0.68720826]
4,0.0,5,[0.68399251]
5,0.7853981633974483,1,[0.69670421]
6,0.7853981633974483,2,[0.69670421]
7,0.7853981633974483,3,[0.68771356]
8,0.7853981633974483,4,[0.68106931]
9,0.7853981633974483,5,[0.67519273]
10,1.5707963267948966,1,[0.69878974]
11,1.5707963267948966,2,[0.69300988]
12,1.5707963267948966,3,[0.68969648]
13,1.5707963267948966,4,[0.6867714]
14,1.5707963267948966,5,[0.6839663]
15,4.71238898038469,1,[0.69878974]
16,4.71238898038469,2,[0.69300988]
17,4.71238898038469,3,[0.68969648]
18,4.71238898038469,4,[0.6867714]
19,4.71238898038469,5,[0.6839663]
0,0.0,1,[0.45961331]
1,0.0,2,[0.43833031]
2,0.0,3,[0.4370819]
3,0.0,4,[0.43398836]
4,0.0,5,[0.43147533]
5,0.7853981633974483,1,[0.46975966]
6,0.7853981633974483,2,[0.46975966]
7,0.7853981633974483,3,[0.43617822]
8,0.7853981633974483,4,[0.42487921]
9,0.7853981633974483,5,[0.41868582]
10,1.5707963267948966,1,[0.48086426]
11,1.5707963267948966,2,[0.43802137]
12,1.5707963267948966,3,[0.42596281]
13,1.5707963267948966,4,[0.42112976]
14,1.5707963267948966,5,[0.41889148]
15,4.71238898038469,1,[0.48086426]
16,4.71238898038469,2,[0.43802137]
17,4.71238898038469,3,[0.42596281]
18,4.71238898038469,4,[0.42112976]
19,4.71238898038469,5,[0.41889148]
0,0.0,1,[0.20192394]
1,0.0,2,[0.16624088]
2,0.0,3,[0.15313339]
3,0.0,4,[0.14411558]
4,0.0,5,[0.13803079]
5,0.7853981633974483,1,[0.17625668]
6,0.7853981633974483,2,[0.17625668]
7,0.7853981633974483,3,[0.15231706]
8,0.7853981633974483,4,[0.14003441]
9,0.7853981633974483,5,[0.13460103]
10,1.5707963267948966,1,[0.18634321]
11,1.5707963267948966,2,[0.16509076]
12,1.5707963267948966,3,[0.15891006]
13,1.5707963267948966,4,[0.15783173]
14,1.5707963267948966,5,[0.15753488]
15,4.71238898038469,1,[0.18634321]
16,4.71238898038469,2,[0.16509076]
17,4.71238898038469,3,[0.15891006]
18,4.71238898038469,4,[0.15783173]
19,4.71238898038469,5,[0.15753488]
0,0.0,1,[0.70124627]
1,0.0,2,[0.69538269]
2,0.0,3,[0.69276338]
3,0.0,4,[0.68972124]
4,0.0,5,[0.68666907]
5,0.7853981633974483,1,[0.70294477]
6,0.7853981633974483,2,[0.70294477]
7,0.7853981633974483,3,[0.69296883]
8,0.7853981633974483,4,[0.68546476]
9,0.7853981633974483,5,[0.67894464]
10,1.5707963267948966,1,[0.70162599]
11,1.5707963267948966,2,[0.69552734]
12,1.5707963267948966,3,[0.69261722]
13,1.5707963267948966,4,[0.68968897]
14,1.5707963267948966,5,[0.68675333]
15,4.71238898038469,1,[0.70162599]
16,4.71238898038469,2,[0.69552734]
17,4.71238898038469,3,[0.69261722]
18,4.71238898038469,4,[0.68968897]
19,4.71238898038469,5,[0.68675333]
0,0.0,1,[0.48630021]
1,0.0,2,[0.45865078]
2,0.0,3,[0.45934508]
3,0.0,4,[0.45688087]
4,0.0,5,[0.45487887]
5,0.7853981633974483,1,[0.51961846]
6,0.7853981633974483,2,[0.51961846]
7,0.7853981633974483,3,[0.47839629]
8,0.7853981633974483,4,[0.4639824]
9,0.7853981633974483,5,[0.457607]
10,1.5707963267948966,1,[0.50940465]
11,1.5707963267948966,2,[0.4629011]
12,1.5707963267948966,3,[0.45222593]
13,1.5707963267948966,4,[0.44933351]
14,1.5707963267948966,5,[0.44761963]
15,4.71238898038469,1,[0.50940465]
16,4.71238898038469,2,[0.4629011]
17,4.71238898038469,3,[0.45222593]
18,4.71238898038469,4,[0.44933351]
19,4.71238898038469,5,[0.44761963]
0,0.0,1,[0.19632941]
1,0.0,2,[0.16013428]
2,0.0,3,[0.14626852]
3,0.0,4,[0.14019607]
4,0.0,5,[0.13672406]
5,0.7853981633974483,1,[0.16361481]
6,0.7853981633974483,2,[0.16361481]
7,0.7853981633974483,3,[0.14923392]
8,0.7853981633974483,4,[0.14585828]
9,0.7853981633974483,5,[0.14128016]
10,1.5707963267948966,1,[0.16249122]
11,1.5707963267948966,2,[0.14460361]
12,1.5707963267948966,3,[0.14219851]
13,1.5707963267948966,4,[0.13578057]
14,1.5707963267948966,5,[0.13286874]
15,4.71238898038469,1,[0.16249122]
16,4.71238898038469,2,[0.14460361]
17,4.71238898038469,3,[0.14219851]
18,4.71238898038469,4,[0.13578057]
19,4.71238898038469,5,[0.13286874]
0,0.0,1,[0.69173492]
1,0.0,2,[0.68713808]
2,0.0,3,[0.68398352]
3,0.0,4,[0.68067175]
4,0.0,5,[0.67753227]
5,0.7853981633974483,1,[0.69012028]
6,0.7853981633974483,2,[0.69012028]
7,0.7853981633974483,3,[0.68185889]
8,0.7853981633974483,4,[0.67549103]
9,0.7853981633974483,5,[0.66958017]
10,1.5707963267948966,1,[0.69265563]
11,1.5707963267948966,2,[0.68743667]
12,1.5707963267948966,3,[0.68420346]
13,1.5707963267948966,4,[0.68113044]
14,1.5707963267948966,5,[0.67816389]
15,4.71238898038469,1,[0.69265563]
16,4.71238898038469,2,[0.68743667]
17,4.71238898038469,3,[0.68420346]
18,4.71238898038469,4,[0.68113044]
19,4.71238898038469,5,[0.67816389]
0,0.0,1,[0.40613917]
1,0.0,2,[0.38711019]
2,0.0,3,[0.38510164]
3,0.0,4,[0.37795033]
4,0.0,5,[0.37269058]
5,0.7853981633974483,1,[0.41400529]
6,0.7853981633974483,2,[0.41400529]
7,0.7853981633974483,3,[0.37615918]
8,0.7853981633974483,4,[0.36230299]
9,0.7853981633974483,5,[0.35252071]
10,1.5707963267948966,1,[0.42617726]
11,1.5707963267948966,2,[0.38129646]
12,1.5707963267948966,3,[0.3659155]
13,1.5707963267948966,4,[0.35684488]
14,1.5707963267948966,5,[0.35073536]
15,4.71238898038469,1,[0.42617726]
16,4.71238898038469,2,[0.38129646]
17,4.71238898038469,3,[0.3659155]
18,4.71238898038469,4,[0.35684488]
19,4.71238898038469,5,[0.35073536]
0,0.0,1,[0.20369844]
1,0.0,2,[0.19058414]
2,0.0,3,[0.19313208]
3,0.0,4,[0.19245009]
4,0.0,5,[0.19059938]
5,0.7853981633974483,1,[0.19155705]
6,0.7853981633974483,2,[0.19155705]
7,0.7853981633974483,3,[0.21754761]
8,0.7853981633974483,4,[0.21428571]
9,0.7853981633974483,5,[0.22755937]
10,1.5707963267948966,1,[0.20751813]
11,1.5707963267948966,2,[0.18644923]
12,1.5707963267948966,3,[0.18938119]
13,1.5707963267948966,4,[0.18994272]
14,1.5707963267948966,5,[0.18842229]
15,4.71238898038469,1,[0.20751813]
16,4.71238898038469,2,[0.18644923]
17,4.71238898038469,3,[0.18938119]
18,4.71238898038469,4,[0.18994272]
19,4.71238898038469,5,[0.18842229]
